"","ppm","state","USA_region","source","mgstr","bulk_purchase","fac_mgstr","pred"
"1424",0.1,"New Hampshire","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"1425",0.2,"West Virginia","South","Personal",5,"Not Bulk","5",1.0586698797988
"1426",0.2,"Nevada","West","No Input",10,"Not Bulk","10",0.795351133909905
"1427",1,"Texas","South","Personal",10,"Bulk","10",0.683176883295147
"1428",0.5,"Utah","West","No Input",10,"Not Bulk","10",0.795351133909905
"1429",1,"Idaho","West","No Input",5,"Not Bulk","5",1.08427224733984
"1430",0.5,"Nevada","West","Heard it",10,"Not Bulk","10",0.831297700117098
"1431",0.22,"Ohio","Midwest","Personal",10,"Bulk","10",0.683176883295147
"1432",0.5,"North Carolina","South","Personal",10,"Not Bulk","10",0.769748766368869
"1433",0.3,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"1434",0.75,"Indiana","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1435",0.3,"California","West","Personal",5,"Bulk","5",0.972097996725079
"1436",0.5,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"1437",1,"Massachusetts","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"1438",0.5,"Wisconsin","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1439",2,"Indiana","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"1440",2,"California","West","No Input",5,"Not Bulk","5",1.08427224733984
"1441",1.3,"Kansas","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"1442",0.5,"Maryland","South","No Input",40,"Not Bulk","40",0.653578499828212
"1443",1,"Arkansas","South","Personal",10,"Not Bulk","10",0.769748766368869
"1444",0.6,"Virginia","South","No Input",5,"Not Bulk","5",1.08427224733984
"1445",1,"New York","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"1446",1,"New York","Northeast","Heard it",10,"Bulk","10",0.744725817043376
"1447",1,"New York","Northeast","Heard it",10,"Bulk","10",0.744725817043376
"1448",2,"Tennessee","South","No Input",10,"Not Bulk","10",0.795351133909905
"1449",0.5,"Arizona","West","Personal",10,"Not Bulk","10",0.769748766368869
"1450",0.6,"Missouri","Midwest","Internet",10,"Not Bulk","10",0.711709717047208
"1451",2,"Maryland","South","Heard it",5,"Not Bulk","5",1.12021881354703
"1452",1,"Texas","South","Internet",10,"Bulk","10",0.625137833973486
"1453",1,"Texas","South","Heard it",10,"Bulk","10",0.744725817043376
"1454",0.5,"Ohio","Midwest","Personal",10,"Bulk","10",0.683176883295147
"1455",1,"Ohio","Midwest","Personal",40,"Bulk","40",0.541404249213454
"1456",0.3,"Oregon","West","No Input",10,"Not Bulk","10",0.795351133909905
"1457",1,"Michigan","Midwest","No Input",5,"Bulk","5",0.997700364266115
"1458",1,"Florida","South","Heard it",40,"Not Bulk","40",0.689525066035405
"1459",0.7,"Louisiana","South","Personal",10,"Not Bulk","10",0.769748766368869
"1460",0.7,"Washington","West","No Input",10,"Not Bulk","10",0.795351133909905
"1461",0.3,"Arizona","West","Personal",10,"Not Bulk","10",0.769748766368869
"1462",2,"Illinois","Midwest","No Input",5,"Not Bulk","5",1.08427224733984
"1463",0.125,"Connecticut","Northeast","No Input",40,"Not Bulk","40",0.653578499828212
"1464",0.01,"Washington","West","Personal",10,"Bulk","10",0.683176883295147
"1465",1,"Oregon","West","Personal",10,"Not Bulk","10",0.769748766368869
"1466",0.5,"Oregon","West","Personal",10,"Not Bulk","10",0.769748766368869
"1467",0.5,"Oregon","West","Personal",10,"Not Bulk","10",0.769748766368869
"1468",1,"Maryland","South","Heard it",10,"Not Bulk","10",0.831297700117098
"1469",1,"Maryland","South","Personal",10,"Not Bulk","10",0.769748766368869
"1470",1,"Maryland","South","Personal",10,"Not Bulk","10",0.769748766368869
"1471",1,"Maryland","South","Personal",10,"Not Bulk","10",0.769748766368869
"1472",0.2,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"1473",0.3,"Michigan","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1474",0.6,"Oregon","West","Heard it",5,"Not Bulk","5",1.12021881354703
"1475",0.5,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"1476",0.8,"Indiana","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1477",0.5,"Michigan","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"1478",0.3,"Nevada","West","No Input",10,"Not Bulk","10",0.795351133909905
"1479",1,"Arizona","West","No Input",10,"Not Bulk","10",0.795351133909905
"1480",0.5,"Illinois","Midwest","Internet",10,"Not Bulk","10",0.711709717047208
"1481",1,"Florida","South","Heard it",10,"Not Bulk","10",0.831297700117098
"1482",1,"North Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"1483",0.8,"Texas","South","Personal",10,"Bulk","10",0.683176883295147
"1484",0.4,"California","West","Personal",10,"Bulk","10",0.683176883295147
"1485",1,"Oregon","West","No Input",10,"Not Bulk","10",0.795351133909905
"1486",0.5,"Georgia","South","Personal",10,"Bulk","10",0.683176883295147
"1487",1,"Oregon","West","No Input",5,"Not Bulk","5",1.08427224733984
"1488",0.5,"Illinois","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"1489",0.5,"Illinois","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"1490",1,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"1491",1,"Alaska","West","Personal",10,"Not Bulk","10",0.769748766368869
"1492",0.4,"California","West","Personal",5,"Bulk","5",0.972097996725079
"1493",1,"Kansas","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1494",1,"North Carolina","South","Heard it",10,"Not Bulk","10",0.831297700117098
"1495",1,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"1496",0.1,"Iowa","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"1497",0.8,"Minnesota","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"1498",0.2,"California","West","No Input",5,"Bulk","5",0.997700364266115
"1499",1,"Utah","West","Personal",10,"Bulk","10",0.683176883295147
"1500",2,"Virginia","South","Heard it",10,"Not Bulk","10",0.831297700117098
"1501",0.3,"New Jersey","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"1502",1.2,"Virginia","South","No Input",10,"Not Bulk","10",0.795351133909905
"1503",0.375,"Georgia","South","No Input",40,"Not Bulk","40",0.653578499828212
"1504",0.5,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"1505",0.5,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"1506",0.5,"North Carolina","South","Personal",10,"Not Bulk","10",0.769748766368869
"1507",0.8,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"1508",1.5,"Pennsylvania","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"1509",0.5,"Iowa","Midwest","No Input",10,"Bulk","10",0.708779250836182
"1510",1,"Indiana","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1511",1,"Georgia","South","No Input",5,"Not Bulk","5",1.08427224733984
"1512",0.5,"Massachusetts","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"1513",0.1,"Colorado","West","No Input",10,"Not Bulk","10",0.795351133909905
"1514",1,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"1515",0.4,"Texas","South","No Input",5,"Not Bulk","5",1.08427224733984
"1516",0.3,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"1517",0.5,"West Virginia","South","Personal",10,"Not Bulk","10",0.769748766368869
"1518",1,"Idaho","West","Heard it",10,"Not Bulk","10",0.831297700117098
"1519",0.5,"Georgia","South","Personal",10,"Not Bulk","10",0.769748766368869
"1520",0.625,"Georgia","South","Heard it",40,"Bulk","40",0.602953182961683
"1521",0.5,"Pennsylvania","Northeast","Personal",10,"Not Bulk","10",0.769748766368869
"1522",1,"New York","Northeast","No Input",5,"Not Bulk","5",1.08427224733984
"1523",1,"California","West","Heard it",5,"Not Bulk","5",1.12021881354703
"1524",1,"Delaware","South","No Input",10,"Not Bulk","10",0.795351133909905
"1525",0.375,"Alabama","South","No Input",40,"Bulk","40",0.567006616754489
"1526",0.5,"Virginia","South","No Input",10,"Not Bulk","10",0.795351133909905
"1527",0.3,"Illinois","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1528",1,"Illinois","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1529",1,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"1530",1,"Maryland","South","No Input",10,"Bulk","10",0.708779250836183
"1531",0.5,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"1532",0.7,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"1533",1.25,"Oklahoma","South","No Input",40,"Not Bulk","40",0.653578499828212
"1534",2,"Oklahoma","South","Heard it",5,"Not Bulk","5",1.12021881354703
"1535",1,"Washington","West","Personal",5,"Not Bulk","5",1.0586698797988
"1536",0.1,"Ohio","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1537",0.5,"Virginia","South","No Input",10,"Not Bulk","10",0.795351133909905
"1538",1,"Maryland","South","No Input",5,"Bulk","5",0.997700364266115
"1539",0.3,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"1540",0.65,"North Carolina","South","Personal",10,"Bulk","10",0.683176883295147
"1541",0.5,"California","West","Heard it",10,"Bulk","10",0.744725817043376
"1542",0.4,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"1543",1,"Alabama","South","No Input",10,"Not Bulk","10",0.795351133909905
"1544",1,"Indiana","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"1545",1.2,"New York","Northeast","No Input",5,"Not Bulk","5",1.08427224733984
"1546",0.3,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"1547",1,"Kentucky","South","Heard it",40,"Not Bulk","40",0.689525066035405
"1548",0.5,"Oregon","West","Personal",40,"Not Bulk","40",0.627976132287176
"1549",0.6,"Oregon","West","Personal",10,"Not Bulk","10",0.769748766368869
"1550",1,"Kansas","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"1551",1,"Texas","South","Heard it",10,"Bulk","10",0.744725817043376
"1552",0.6,"California","West","No Input",10,"Not Bulk","10",0.795351133909905
"1553",1,"California","West","Heard it",10,"Not Bulk","10",0.831297700117098
"1554",1,"Wisconsin","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"1555",0.05,"Pennsylvania","Northeast","Personal",10,"Bulk","10",0.683176883295147
"1556",1,"Louisiana","South","No Input",10,"Not Bulk","10",0.795351133909905
"1557",0.8,"Mississippi","South","Heard it",10,"Not Bulk","10",0.831297700117098
"1558",0.5,"California","West","Personal",10,"Bulk","10",0.683176883295147
"1559",0.5,"California","West","Personal",10,"Bulk","10",0.683176883295147
"1560",1.5,"Indiana","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1561",0.5,"Florida","South","Personal",10,"Bulk","10",0.683176883295147
"1562",0.5,"North Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"1563",1,"Florida","South","No Input",10,"Not Bulk","10",0.795351133909905
"1564",0.5,"California","West","Heard it",10,"Bulk","10",0.744725817043376
"1565",0.5,"Minnesota","Midwest","Personal",10,"Bulk","10",0.683176883295147
"1566",2,"Michigan","Midwest","Heard it",10,"Not Bulk","10",0.831297700117098
"1567",0.5,"Florida","South","Personal",10,"Bulk","10",0.683176883295147
"1568",2,"Florida","South","No Input",5,"Not Bulk","5",1.08427224733984
"1569",0.7,"South Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"1570",0.5,"Colorado","West","Heard it",10,"Not Bulk","10",0.831297700117098
"1571",2,"Virginia","South","No Input",5,"Not Bulk","5",1.08427224733984
"1572",0.7,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"1573",0.5,"Kansas","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1574",0.25,"Illinois","Midwest","Personal",40,"Not Bulk","40",0.627976132287176
"1575",0.5,"Texas","South","Personal",40,"Not Bulk","40",0.627976132287176
"1576",0.9,"Georgia","South","Heard it",10,"Not Bulk","10",0.831297700117098
"1577",2,"Tennessee","South","No Input",10,"Not Bulk","10",0.795351133909905
"1578",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"1579",0.8,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"1580",1,"Michigan","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1581",1,"Michigan","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1582",0.5,"Oregon","West","Personal",10,"Bulk","10",0.683176883295147
"1583",0.375,"Texas","South","Personal",40,"Not Bulk","40",0.627976132287176
"1584",0.7,"Texas","South","No Input",10,"Not Bulk","10",0.795351133909905
"1585",0.9,"Wisconsin","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1586",1,"California","West","Personal",10,"Bulk","10",0.683176883295147
"1587",0.5,"Texas","South","Personal",40,"Not Bulk","40",0.627976132287176
"1588",1,"Texas","South","Personal",10,"Not Bulk","10",0.769748766368869
"1589",1,"Texas","South","Personal",40,"Not Bulk","40",0.627976132287176
"1590",0.5,"Illinois","Midwest","Heard it",10,"Bulk","10",0.744725817043376
"1591",0.6,"Illinois","Midwest","Heard it",10,"Bulk","10",0.744725817043376
"1592",1,"Nevada","West","No Input",10,"Not Bulk","10",0.795351133909905
"1593",0.6,"Illinois","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"1594",1,"Massachusetts","Northeast","No Input",5,"Not Bulk","5",1.08427224733984
"1595",0.2,"New York","Northeast","Heard it",10,"Not Bulk","10",0.831297700117098
"1596",0.7,"Indiana","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"1597",1,"Ohio","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"1598",0.1,"New Jersey","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"1599",0.5,"California","West","No Input",10,"Bulk","10",0.708779250836182
"1600",1,"Michigan","Midwest","Personal",10,"Bulk","10",0.683176883295147
"1601",0.5,"Florida","South","Heard it",10,"Not Bulk","10",0.831297700117098
"1602",0.5,"Arizona","West","Internet",10,"Not Bulk","10",0.711709717047208
"1603",0.4,"Texas","South","Personal",5,"Bulk","5",0.972097996725079
"1604",1,"Texas","South","Heard it",5,"Bulk","5",1.03364693047331
"1605",0.5,"Indiana","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1606",1,"Tennessee","South","Personal",40,"Not Bulk","40",0.627976132287176
"1607",0.3,"Colorado","West","Personal",10,"Bulk","10",0.683176883295147
"1608",0.2,"Illinois","Midwest","Personal",10,"Not Bulk","10",0.769748766368869
"1609",1,"Arkansas","South","Personal",10,"Not Bulk","10",0.769748766368869
"1610",1,"Idaho","West","Heard it",5,"Not Bulk","5",1.12021881354703
"1611",1,"California","West","Heard it",5,"Bulk","5",1.03364693047331
"1612",0.8,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"1613",0.5,"Pennsylvania","Northeast","Heard it",10,"Bulk","10",0.744725817043376
"1614",1.4,"Florida","South","Personal",5,"Not Bulk","5",1.0586698797988
"1615",1,"North Carolina","South","Personal",5,"Not Bulk","5",1.0586698797988
"1616",1,"Maryland","South","No Input",5,"Not Bulk","5",1.08427224733984
"1617",2,"Michigan","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1618",1,"Georgia","South","Personal",5,"Not Bulk","5",1.0586698797988
"1619",1,"New York","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"1620",0.5,"Indiana","Midwest","Personal",10,"Bulk","10",0.683176883295147
"1621",2,"California","West","Personal",5,"Bulk","5",0.972097996725079
"1622",2,"Indiana","Midwest","Personal",5,"Not Bulk","5",1.0586698797988
"1623",0.6,"New York","Northeast","Heard it",5,"Not Bulk","5",1.12021881354703
"1624",0.8,"Kentucky","South","Heard it",10,"Not Bulk","10",0.831297700117098
"1625",1.5,"Texas","South","Internet",10,"Not Bulk","10",0.711709717047208
"1626",2,"Illinois","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1627",1.5,"North Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"1628",0.5,"Massachusetts","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"1629",1,"Oregon","West","No Input",5,"Not Bulk","5",1.08427224733984
"1630",0.5,"Florida","South","Personal",10,"Not Bulk","10",0.769748766368869
"1631",1,"Colorado","West","No Input",10,"Not Bulk","10",0.795351133909905
"1632",0.75,"Tennessee","South","Personal",40,"Not Bulk","40",0.627976132287176
"1633",1,"Oregon","West","Personal",10,"Not Bulk","10",0.769748766368869
"1634",1,"California","West","Personal",5,"Not Bulk","5",1.0586698797988
"1635",1,"California","West","Personal",5,"Not Bulk","5",1.0586698797988
"1636",1,"Nevada","West","Personal",10,"Not Bulk","10",0.769748766368869
"1637",1,"Arizona","West","No Input",10,"Not Bulk","10",0.795351133909905
"1638",0.2,"New Jersey","Northeast","Heard it",10,"Bulk","10",0.744725817043376
"1639",1,"North Carolina","South","Personal",10,"Not Bulk","10",0.769748766368869
"1640",1.4,"Louisiana","South","Heard it",5,"Not Bulk","5",1.12021881354703
"1641",1,"North Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"1642",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"1643",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"1644",1,"Maine","Northeast","No Input",10,"Not Bulk","10",0.795351133909905
"1645",1,"Michigan","Midwest","Heard it",5,"Not Bulk","5",1.12021881354703
"1646",0.1,"West Virginia","South","Personal",10,"Not Bulk","10",0.769748766368869
"1647",1,"Delaware","South","Personal",10,"Not Bulk","10",0.769748766368869
"1648",1,"Florida","South","Personal",5,"Bulk","5",0.972097996725079
"1649",1,"North Carolina","South","No Input",10,"Not Bulk","10",0.795351133909905
"1650",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"1651",1,"California","West","Personal",5,"Not Bulk","5",1.0586698797988
"1652",0.1,"Washington","West","Internet",10,"Not Bulk","10",0.711709717047208
"1653",0.5,"Illinois","Midwest","Internet",40,"Not Bulk","40",0.569937082965515
"1654",1,"Iowa","Midwest","No Input",10,"Not Bulk","10",0.795351133909905
"1655",0.5,"California","West","Personal",10,"Not Bulk","10",0.769748766368869
"1656",0.7,"New York","Northeast","No Input",10,"Bulk","10",0.708779250836183
"1657",0.7,"Virginia","South","No Input",10,"Not Bulk","10",0.795351133909905
"1658",1,"New Mexico","West","Personal",10,"Not Bulk","10",0.769748766368869
"1659",1,"Colorado","West","No Input",40,"Not Bulk","40",0.653578499828212
